0.48393366,0.31169244,0.18549128,0.51686318,0.43975175,0.56648979,0.46865464,0.51656006,0.58304490,0.44539574,0.48767079,0.56506006,0.52283404
0.39170870,0.48620605,0.57876044,0.48440380,0.62626326,0.37722746,0.49405200,0.74315821,0.41216014,0.50328961,0.51843226,0.51236768,0.36198277
0.52772697,0.46060492,0.53813452,0.49538889,0.61717295,0.66270999,0.49465774,0.50420614,0.40303645,0.46367495,0.59898618,0.59395753,0.26758540
0.42438545,0.58491282,0.58262999,0.52682779,0.32265950,0.46397451,0.47851192,0.57422732,0.40633268,0.49580913,0.57098011,0.48105846,0.44614468
0.43982056,0.49678215,0.54142586,0.53327536,0.42030466,0.51551021,0.45668779,0.13345722,0.49797718,0.34884051,0.48017828,0.49263335,0.53774620
0.60019141,0.49002925,0.57396194,0.54314505,0.47714205,0.56294107,0.46509183,0.55323937,0.66076016,0.39793983,0.38531797,0.55978556,0.33898154
0.54689385,0.41853529,0.47239997,0.40125031,0.55921742,0.60257387,0.55255625,0.46412416,0.66069601,0.55700665,0.56074078,0.49301547,0.61396766
0.63538208,0.55919109,0.57166285,0.45827784,0.51186766,0.51407409,0.65977947,0.53604844,0.47358091,0.46642262,0.53160373,0.46320363,0.80171658
0.34307759,0.81338681,0.51232512,0.56095989,0.51736225,0.55721352,0.51651372,0.47439208,0.53062928,0.38658621,0.43000891,0.57017482,0.54371537
0.55668721,0.55106065,0.43845796,0.46713577,0.52110276,0.55182179,0.68281607,0.55509784,0.54114872,0.37331670,0.57279903,0.37733944,0.39256357
0.69092911,0.45211971,0.75758771,0.53113904,0.41156877,0.46236816,0.48936809,0.46887023,0.51413562,0.62123208,0.54447720,0.49144999,0.41606279
0.44281201,0.55068955,0.57318130,0.66897173,0.54452501,0.59943353,0.42886304,0.49098968,0.34064113,0.58039809,0.61358953,0.49875103,0.45858725
0.51923789,0.55586500,0.48011645,0.47029501,0.48861918,0.65121947,0.71216670,0.47911649,0.37597030,0.46853236,0.43667848,0.41007158,0.39273930
0.74009575,0.51531314,0.45246891,0.37104900,0.50778342,0.52590469,0.58778553,0.34449758,0.37111462,0.51183312,0.51916732,0.42271768,0.46161254
0.51389250,0.48369740,0.32013668,0.54626159,0.37686314,0.38497037,0.50011086,0.60964967,0.50573134,0.53254470,0.54421008,0.37954712,0.52631576
0.54252804,0.57037124,0.45745272,0.50236752,0.61558175,0.37451608,0.40470202,0.61528627,0.54243582,0.47435985,0.49038714,0.55188485,0.45047197
0.71920925,0.43869446,0.47936279,0.53572714,0.44107231,0.57993147,0.55290409,0.56843163,0.46122862,0.44256957,0.35423040,0.44363689,0.55731749
0.51568267,0.54362977,0.41789002,0.28131724,0.55192301,0.56340803,0.52010574,0.55884787,0.43359629,0.50850053,0.33808623,0.39437163,0.48580573
0.54041129,0.52987988,0.42607836,0.49899905,0.60849350,0.40692294,0.47238760,0.41978430,0.60317333,0.36527365,0.43965023,0.59271527,0.55764862
0.59439971,0.40721590,0.50584993,0.49326485,0.68708614,0.45056495,0.66534844,0.44774424,0.51479606,0.50282362,0.49133786,0.40321942,0.28950719
0.65942939,0.66176146,0.50552531,0.54446699,0.34456719,0.58338328,0.52065487,0.66524273,0.50246908,0.44105145,0.50532312,0.45865562,0.47151885
0.55697303,0.47474751,0.56830561,0.50307249,0.50514637,0.68951184,0.46099122,0.50946368,0.59365749,0.54007333,0.71964549,0.45135127,0.32269291
0.47444399,0.51111536,0.70910220,0.44396779,0.61958987,0.50133414,0.33608403,0.36302506,0.50623880,0.40156428,0.48641052,0.41212820,0.48631714
0.58122955,0.53871799,0.54674044,0.45294408,0.49126367,0.43937873,0.54487035,0.58562420,0.62692391,0.38110385,0.51942969,0.63678564,0.42123988
0.47528646,0.70966317,0.46997068,0.53960047,0.45928199,0.43142766,0.53023139,0.39161427,0.29383948,0.57606760,0.57131044,0.42953594,0.51059898
0.37861275,0.46358972,0.52881732,0.49622720,0.39719501,0.71207772,0.51649340,0.42498315,0.47921870,0.45844484,0.68024135,0.43261598,0.43315848
0.46794027,0.67372841,0.43129104,0.43820423,0.44774114,0.47722603,0.51093550,0.57261831,0.42260681,0.59773099,0.56263973,0.66229559,0.57216698
0.39617233,0.56212671,0.49069483,0.38599322,0.36656135,0.54424389,0.51450728,0.52244467,0.46261730,0.39419001,0.54907892,0.59521688,0.60984553
0.48573261,0.26215008,0.41968618,0.63912688,0.51981396,0.54142346,0.54341287,0.50768438,0.48582858,0.52495548,0.53321597,0.25923958,0.46177355
0.35383850,0.46091109,0.50375738,0.53371363,0.56035016,0.57411039,0.49586046,0.21430772,0.59764547,0.59192786,0.46632628,0.52661997,0.42958237
0.52347450,0.58692870,0.64869511,0.50790300,0.61700024,0.45581702,0.38365442,0.49010307,0.49684509,0.47162284,0.62014697,0.54759307,0.28845392
0.59887678,0.45134219,0.42184634,0.54703827,0.44879673,0.42816337,0.53023523,0.51231421,0.59143382,0.51796060,0.36047913,0.49373436,0.30110193
0.40914109,0.63581543,0.59366789,0.48227828,0.55310913,0.68095073,0.61732026,0.46742794,0.53143994,0.47299181,0.44500216,0.44560072,0.47411716
0.47022260,0.40098102,0.70634708,0.46705431,0.50475656,0.54343824,0.50576588,0.50128576,0.52173227,0.50854747,0.84468991,0.49229523,0.48153255
0.50733877,0.33034518,0.28023061,0.44606280,0.53659306,0.41685332,0.53634050,0.52483472,0.55925709,0.48800543,0.60683483,0.51917959,0.38680315
0.60998677,0.56335323,0.59832611,0.53986434,0.69081034,0.49686305,0.55392400,0.48509942,0.50113098,0.55704229,0.45072637,0.57444866,0.42564253
0.39842827,0.64004216,0.68433415,0.57834306,0.58992311,0.50409131,0.45894314,0.43312224,0.44679378,0.50616062,0.46361459,0.54044268,0.65274741
0.47346193,0.44748530,0.47302961,0.55167043,0.47914750,0.40758965,0.51616377,0.55238854,0.62094634,0.69529719,0.48708678,0.66638971,0.50267175
0.59565143,0.46799635,0.54546766,0.51739005,0.66251838,0.46211757,0.50663582,0.57319902,0.74039249,0.64665939,0.49343953,0.53586645,0.54427535
0.39583085,0.53352571,0.49227446,0.51732302,0.51846053,0.43924236,0.49059393,0.53455417,0.38361461,0.25138232,0.38102982,0.43659714,0.48701060
0.56212711,0.55559392,0.52723261,0.47950538,0.57288992,0.44194375,0.53944571,0.59779020,0.26044197,0.49597197,0.52760823,0.48553610,0.37683370
0.60339227,0.47635458,0.51526622,0.43791113,0.51112018,0.46347152,0.44929709,0.65631602,0.41274061,0.53249063,0.40387901,0.62738324,0.32098304
0.61762553,0.37055808,0.61132174,0.47787838,0.50913741,0.53039581,0.46062580,0.50366915,0.38782374,0.66439091,0.36356303,0.45108647,0.53728206
0.62184275,0.60338976,0.52851050,0.55961482,0.47765356,0.58272086,0.52918027,0.48107066,0.51644053,0.49445209,0.56293244,0.54666225,0.53327917
0.48531894,0.47382282,0.43379254,0.57297140,0.36253667,0.54473327,0.20279164,0.41318534,0.38045159,0.42738090,0.50057070,0.44872196,0.50250096
0.48685689,0.43494279,0.35852001,0.48274552,0.43977614,0.45449371,0.54364545,0.50566683,0.46958152,0.54166257,0.86383546,0.52851546,0.53252385
0.45851209,0.58301395,0.48305347,0.58112144,0.50063875,0.45638283,0.24836653,0.49228531,0.61149305,0.49557804,0.45684149,0.60217389,0.44091287
0.49774378,0.46276244,0.50892513,0.40848138,0.20528048,0.46867348,0.45711535,0.56537132,0.48183963,0.57075692,0.56700267,0.48679874,0.42716591
0.39229855,0.51009814,0.72463510,0.58977923,0.46580795,0.47725878,0.64326939,0.48961707,0.55993344,0.49961315,0.47990493,0.48137006,0.75201293
0.44316898,0.52274672,0.50695852,0.45667838,0.50832220,0.78156877,0.42787863,0.48964701,0.47662242,0.49838456,0.36578785,0.48137299,0.43774283
0.48077224,0.55955950,0.50222239,0.58616393,0.56336619,0.39478915,0.71848066,0.66748382,0.51882808,0.45923889,0.49013822,0.39535783,0.43680229
0.47763797,0.57842555,0.59724827,0.46158522,0.85473872,0.42123151,0.55044172,0.47313638,0.45534867,0.48119866,0.38339248,0.51001594,0.47290090
0.50599439,0.56948612,0.37417125,0.71098731,0.52891277,0.45726143,0.48783683,0.50565258,0.71173754,0.45624945,0.56718712,0.44299773,0.53248920
0.30231313,0.54224155,0.46195418,0.52757225,0.50851706,0.51698124,0.39635027,0.50803499,0.72719368,0.51893083,0.49858071,0.51827022,0.65654982
0.50208317,0.11713725,0.52417216,0.55791870,0.54918886,0.56091968,0.62895609,0.61824181,0.42204798,0.50124861,0.52572774,0.47440152,0.52488953
0.55062201,0.70028646,0.48690295,0.46305076,0.46860261,0.75741927,0.50484144,0.48723742,0.47821219,0.47900055,0.37439049,0.47505292,0.40503769
0.44116885,0.43858167,0.45378248,0.27159720,0.53243378,0.53013657,0.61754744,0.33277546,0.45103699,0.50357777,0.48809617,0.46639510,0.44221385
0.48166769,0.63488392,0.38099759,0.48268139,0.58326259,0.44806778,0.59697022,0.40626547,0.43801145,0.56792649,0.59430404,0.64051753,0.48355983
0.47527373,0.44758144,0.65886327,0.51316784,0.26329356,0.48828484,0.44697125,0.53189528,0.59333214,0.60550592,0.50796006,0.60355122,0.46920896
0.56230643,0.50114572,0.53953741,0.41690386,0.60679350,0.49963418,0.52439802,0.43184439,0.69802105,0.59079444,0.49514710,0.71771495,0.56237297
0.66140355,0.66329594,0.37669191,0.50429505,0.57190259,0.53717107,0.54805057,0.48391683,0.57980239,0.50875372,0.46716493,0.44089083,0.68063938
0.45040793,0.43509829,0.40521844,0.32991209,0.48609062,0.55979412,0.52700851,0.58762235,0.50557245,0.17691879,0.56287254,0.49549253,0.49959349
0.45822293,0.49160161,0.48301102,0.39102873,0.73491752,0.51052528,0.57967413,0.49251037,0.56846785,0.45690398,0.52809814,0.81769274,0.49578083
0.54052113,0.51112520,0.48515858,0.41647117,0.34182906,0.48835727,0.25540987,0.45437409,0.55157911,0.58450562,0.52768943,0.66580903,0.47738266
0.58293777,0.47316194,0.54690816,0.72120752,0.55357789,0.61447109,0.51619914,0.47562474,0.60793673,0.46158242,0.28244302,0.50713681,0.52547152
0.72841430,0.49990298,0.53175409,0.60026702,0.41185667,0.59429834,0.48817355,0.55573458,0.52028058,0.72191766,0.53993885,0.45387038,0.47964326
0.56971752,0.72529026,0.46148441,0.35391069,0.58049183,0.61152660,0.48759902,0.49971549,0.32406592,0.40771747,0.50623800,0.49390282,0.50382401
0.51520223,0.61665062,0.47054412,0.49440187,0.45663009,0.36093531,0.48311193,0.54996707,0.52412648,0.44201250,0.58164225,0.50344791,0.25160229
0.68854105,0.38644848,0.54292865,0.44695841,0.47054981,0.51027652,0.46574744,0.47133059,0.58719759,0.40427244,0.59121171,0.53589673,0.49811370
0.61902144,0.46874369,0.54709861,0.38397134,0.37625629,0.53527754,0.52355219,0.47108875,0.41563339,0.33635818,0.50456950,0.56920807,0.61200690
0.44804339,0.51376213,0.44807488,0.37693689,0.59220919,0.42148133,0.43927434,0.47486293,0.51987872,0.18838597,0.59781809,0.49528317,0.49794867
0.47110643,0.55787282,0.45538980,0.32042333,0.41092152,0.57555143,0.50973198,0.49564030,0.45794973,0.56323653,0.40699009,0.71172435,0.53188122
0.38650727,0.47662870,0.54139753,0.49705853,0.52975544,0.52813162,0.63082068,0.58559263,0.54607707,0.44458944,0.71687225,0.41061251,0.56724315
0.55591785,0.49443075,0.41841087,0.28018762,0.55148145,0.48863254,0.48137505,0.40558112,0.54686038,0.49162282,0.53539699,0.59961213,0.29781432
0.75662156,0.43062094,0.57761611,0.50159085,0.50961544,0.48283270,0.45421897,0.59736295,0.33259854,0.52061735,0.62472070,0.50414223,0.57565133
0.49519863,0.50542737,0.48452119,0.44986560,0.38755387,0.71669013,0.41714490,0.43064007,0.40977129,0.45080374,0.44480338,0.68624594,0.49933799
0.43038152,0.47774272,0.49200532,0.29596215,0.44884602,0.53875070,0.67285709,0.44103671,0.48863764,0.45563658,0.39784105,0.39663322,0.60316195
0.53667603,0.49597885,0.50026989,0.36724772,0.47711031,0.58127128,0.33921023,0.56894440,0.55290348,0.47735568,0.43774653,0.50892738,0.37869304
0.45972520,0.51600004,0.50772769,0.43768527,0.52088617,0.57074852,0.48919804,0.74158401,0.67138635,0.49926936,0.39129530,0.45707368,0.52808420
0.51984271,0.38390939,0.42632126,0.53674230,0.57068517,0.38824445,0.49315836,0.40039956,0.51856092,0.51705826,0.65332970,0.54474942,0.40855519
0.61468912,0.58131813,0.50345241,0.44849009,0.52733075,0.52185812,0.53189313,0.43555560,0.46909489,0.40545577,0.67711932,0.50923216,0.70109260
0.59925317,0.53961756,0.61490672,0.32007153,0.59194593,0.50490321,0.40469360,0.46186173,0.54376367,0.56104360,0.58801725,0.47066824,0.41639525
0.45477980,0.79986057,0.54357840,0.47745511,0.49502992,0.52582010,0.53773680,0.44548804,0.55988921,0.47937992,0.41626079,0.44014639,0.66428785
0.51004209,0.49472878,0.73121519,0.50854657,0.49137149,0.31264561,0.59908730,0.59436605,0.47040398,0.45980197,0.59604332,0.55372639,0.47822269
0.53958241,0.51860601,0.45258685,0.44949727,0.58813339,0.50946723,0.49258336,0.46423845,0.51337451,0.39289348,0.23537588,0.56274967,0.62185079
0.48750038,0.52547299,0.32597136,0.54413372,0.49710288,0.36640573,0.70939292,0.52984584,0.51818855,0.49107352,0.60423388,0.53791107,0.39008430
0.41206860,0.55508190,0.55287152,0.47975897,0.54451384,0.49166426,0.58942396,0.44867051,0.63032003,0.56454324,0.43594300,0.56966146,0.41627726
0.50402546,0.49586050,0.17712657,0.60957999,0.50151410,0.39248172,0.66679261,0.49214381,0.55104877,0.46883087,0.46446733,0.60686806,0.47727118
0.52791819,0.50650777,0.45280130,0.32116830,0.47419934,0.46371449,0.52755247,0.55452582,0.43145607,0.25383792,0.35564510,0.41823988,0.45438174
0.47377910,0.77256471,0.52349888,0.52471746,0.50021482,0.65646702,0.68165290,0.48015751,0.49498930,0.56919176,0.48123371,0.36124147,0.51648407
0.64663664,0.50799687,0.51622504,0.59087145,0.52101613,0.55287830,0.47620630,0.50464303,0.41219876,0.41625072,0.52667389,0.59912064,0.64405457
0.48434300,0.47182759,0.49060590,0.35106750,0.55075486,0.30838814,0.49251829,0.33951170,0.53390951,0.50910499,0.38100674,0.50830197,0.51481537
0.47020085,0.46582595,0.56076182,0.58599489,0.45594232,0.41555363,0.45777831,0.44392588,0.33871997,0.67953437,0.65913354,0.50974734,0.49846204
0.52180784,0.53927881,0.56847149,0.50878437,0.67435620,0.51653357,0.35477551,0.52066995,0.49216442,0.57324120,0.50285836,0.33532640,0.37196514
0.57842076,0.51224836,0.56596663,0.54996440,0.49282840,0.46248652,0.37502848,0.51204166,0.28646190,0.60379408,0.47315859,0.49606130,0.64163654
0.50870369,0.44169543,0.49086403,0.87551572,0.65741015,0.49499531,0.48829279,0.57356857,0.48866492,0.43112758,0.45918738,0.59438895,0.43008930
0.52323056,0.47307097,0.42966951,0.55680327,0.35005702,0.55853218,0.39895878,0.44058279,0.58289359,0.45346582,0.65487425,0.61384988,0.48328822
0.56357987,0.49713066,0.53830091,0.33946457,0.50874620,0.55857999,0.51556952,0.73856632,0.46292012,0.50373706,0.48031472,0.41439264,0.50828165
0.36416585,0.47964637,0.60652458,0.40206907,0.45313554,0.54225926,0.47972175,0.40766241,0.42705464,0.43707161,0.43273023,0.62324889,0.46633024
0.46901069,0.56125553,0.45111197,0.53158460,0.47649942,0.49501451,0.53624684,0.65072066,0.42481323,0.53084090,0.54087252,0.31549436,0.74266329
0.58751650,0.48840830,0.73443762,0.63350786,0.49171440,0.52277655,0.51802994,0.62150290,0.48196170,0.47223305,0.38554362,0.60701952,0.41389106
0.55210696,0.40686245,0.42135351,0.55183063,0.78152631,0.45215099,0.48535532,0.49759463,0.49075459,0.42017157,0.68883837,0.47726267,0.53652923
0.30885529,0.45369796,0.49509053,0.38497562,0.43142226,0.46255290,0.43055031,0.43256874,0.68574433,0.47274508,0.50682246,0.48560031,0.44699066
0.51774873,0.53864684,0.50325387,0.55366023,0.25990524,0.48611965,0.21766936,0.47561468,0.46474752,0.58544289,0.46954251,0.49637896,0.37897018
0.68219802,0.39981517,0.45542177,0.43522643,0.49963213,0.53154421,0.55079231,0.41062103,0.53197825,0.56996546,0.51205714,0.44083403,0.39598366
0.58843222,0.23386819,0.46901963,0.44341840,0.52244938,0.54762916,0.43217506,0.46649932,0.46265226,0.55402953,0.51668330,0.52532737,0.71080508
0.45449002,0.33741022,0.44722654,0.49695024,0.62850205,0.51895377,0.51513709,0.31057917,0.46017764,0.38050441,0.44966595,0.39644195,0.55971543
0.66324732,0.45804852,0.47715297,0.33860178,0.46258638,0.40492195,0.47582043,0.60129828,0.54167456,0.42910333,0.56886563,0.59078890,0.45284296
0.49906922,0.45464247,0.50088091,0.49802722,0.29566724,0.53725077,0.72824987,0.42491575,0.39381861,0.51038970,0.39915722,0.39597800,0.45789292
0.51321473,0.34137312,0.39900108,0.60951436,0.52481283,0.51403536,0.42056205,0.46241246,0.31830326,0.39140871,0.54553062,0.52269551,0.51139018
0.48492293,0.38767271,0.50541941,0.58307526,0.36489602,0.91282719,0.51415723,0.50525769,0.49213206,0.47010242,0.45558852,0.51158156,0.47572076
0.53848711,0.29445939,0.36081796,0.57351499,0.59973068,0.48441369,0.52978777,0.55355039,0.53941741,0.62430970,0.52891445,0.49028327,0.60949393
